Game,Opponent,Opponent Division,Opponent Pitcher,Opponent Pitcher Hand,Home v Away,Stadium,Game Start,Temperature ,Game Conditions,HP Umpire,Inning,At Bat #,Pitch,Pitch Type,Pitch Speed,Times seen pitch in at bat,Times seen pitch in game,pre-pitch balls,pre-pitch strikes,Result,Location,First At Bat,Second At Bat,Third At Bat,Fourth At Bat,Faced Team Before?,AL East?,Faced Pitcher Before?,How Many Times?,40-50 Deg,50-60 Deg,60-70 Deg,70-80 Deg,80+ Deg,Ball In Play,>4 Pitches,>5 Pitches,>6 Pitches,>7 Pitches,CY Young P,2021 All Star P,Late Game,Extra Innings,PP FB,PP Cut,PP Change,PP Curve,PP Slider,PP Sinker,PP Splitter,PP Knuckle Cv,,,,,,,,,,
5,Rangers,AL West,D. Dunning,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,4,2,1,Sinker,90.3,0,4,0,0,Ball,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
5,Rangers,AL West,D. Dunning,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,4,2,2,Sinker,90.8,1,5,1,0,Swinging strike,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
5,Rangers,AL West,D. Dunning,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,4,2,3,Changeup,84.7,0,0,1,1,Ball,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
5,Rangers,AL West,D. Dunning,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,4,2,4,Sinker,91.2,2,6,2,1,Called Strike,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
5,Rangers,AL West,D. Dunning,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,4,2,5,Slider,82.1,0,0,2,2,Swinging strike out,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
5,Rangers,AL West,T. Hearn,Left,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,7,3,1,Fastball,95.1,0,0,0,0,Called Strike,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
5,Rangers,AL West,T. Hearn,Left,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,7,3,2,Fastball,96.8,1,1,0,1,Fly Out,Right field,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
5,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,8,4,1,Fastball,95.3,0,0,0,0,Called Strike,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
5,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,8,4,2,Fastball,94.9,1,1,0,1,Foul,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
5,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,8,4,3,Curveball,77.4,0,0,0,2,Ball,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
5,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Night,72,Roof Closed,J. Meals,8,4,4,Fastball,95.1,2,2,1,2,Ground out,Left field,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,1,1,1,Sinker,93.9,0,0,0,0,Ground out,Left field,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,1,Sinker,92.3,0,1,0,0,Swinging strike,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,2,Slider,82.6,0,0,0,1,Swinging strike,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,3,Slider,84.4,1,1,0,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,4,Slider,84.1,2,2,1,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,5,Fastball,93.6,0,0,1,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,6,Sinker,93.5,1,2,1,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,7,Changeup,85.8,0,0,1,2,Foul,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,8,Slider,84.4,3,3,1,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,4,2,9,Changeup,85.5,1,1,2,2,Swinging strike out,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,6,3,1,Cutter,88.9,0,0,0,0,Called Strike,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,6,3,2,Sinker,92.7,0,3,0,1,Ball,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,6,3,3,Slider,83.5,0,3,1,1,Swinging strike,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,6,3,4,Curveball,80.2,0,0,1,2,Foul,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,K. Gibson,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,6,3,5,Slider,83.7,1,4,1,2,Called Strike,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,8,4,1,Slider,84.6,0,0,0,0,Ball,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,8,4,2,Fastball,93.5,0,0,1,0,Swinging strike,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
6,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,8,4,3,Fastball,94.5,1,1,1,1,Swinging strike,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,8,4,4,Slider,88.3,1,1,1,2,Ball,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
6,Rangers,AL West,M. Bush,Right,Away,Globe Life Park,Afternoon,72,Sunny,E. Hockox,8,4,5,Slider,87.6,2,2,2,2,Swinging strike out,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,1,1,1,Slider,87.5,0,0,0,0,Called Strike,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,1,1,2,Slider,88.5,1,1,0,1,Swinging strike,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,1,1,3,Slider,88.5,2,2,0,2,Single,Right field,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,4,2,1,Slider,87.6,0,3,0,0,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,4,2,2,Fastball,92.6,0,0,1,0,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,4,2,3,Slider,88.5,1,4,1,1,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,4,2,4,Slider,88.6,2,5,2,1,Swinging strike,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,4,2,5,Fastball,93.5,1,1,2,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,G. Canning,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,4,2,6,Slider,89.3,3,6,3,2,Swinging strike out,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
7,Angels,AL West,A. Slegers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,6,3,1,Slider,85.9,0,0,0,0,Swinging strike,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,A. Slegers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,6,3,2,Sinker,90.5,0,0,0,1,Ball,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,A. Slegers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,6,3,3,Slider,86.7,1,1,1,1,Swinging strike,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
7,Angels,AL West,A. Slegers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,6,3,4,Slider,87,2,2,1,2,Called Strike Out,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,M. Mayers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,8,4,1,Slider,79.7,0,0,0,0,Called Strike,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,M. Mayers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,8,4,2,Cutter,89.5,0,0,0,1,Swinging Strike,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,M. Mayers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,8,4,3,Slider,85,1,1,0,2,Ball,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,
7,Angels,AL West,M. Mayers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,8,4,4,Slider,84.5,2,2,1,2,Foul,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,M. Mayers,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,8,4,5,Fastball,93.5,0,0,1,2,Swinging strike out,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,R. Iglesias,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,11,5,1,Slider,82.7,0,0,0,0,Ball,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,
7,Angels,AL West,R. Iglesias,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,11,5,2,Slider,81.9,1,1,1,0,Swinging strike,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,R. Iglesias,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,11,5,3,Fastball,93.9,0,0,1,1,Called Strike,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,
7,Angels,AL West,R. Iglesias,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,11,5,4,Slider,83.3,2,2,1,2,Foul,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,
7,Angels,AL West,R. Iglesias,Right,Home,TD Ballpark,Night,80,Clear,E. Bacchus,11,5,5,Changeup,87.1,0,0,1,2,Called Strike Out,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,
8,Braves,NL East,D. Smyly,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,1,1,1,Curveball,78.7,0,0,0,0,Ball,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,D. Smyly,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,1,1,2,Fastball,94.3,0,0,1,0,Ball,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
8,Braves,NL East,D. Smyly,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,1,1,3,Fastball,93.6,1,1,2,0,Fly Out,Centre field,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,D. Smyly,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,3,2,1,Fastball,92.5,0,2,0,0,Foul,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,D. Smyly,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,3,2,2,Fastball,92.2,1,3,0,1,Single,Centre field,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,J. Webb,Right,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,6,3,1,Fastball,94.5,0,0,0,0,Home Run,Centre field,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,S. Newcomb,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,7,4,1,Cutter,87.4,0,0,0,0,Ball,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,S. Newcomb,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,7,4,2,Cutter,87.1,1,1,1,0,Ball,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,S. Newcomb,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,7,4,3,Fastball,95.7,0,0,2,0,Foul,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,S. Newcomb,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,7,4,4,Fastball,94.5,1,1,2,1,Foul,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,S. Newcomb,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,7,4,5,Fastball,94.4,2,2,2,2,Foul,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
8,Braves,NL East,S. Newcomb,Left,Home,TD Ballpark,Night,78,Clear,Q. Wolcott,7,4,6,Curveball,77.7,0,0,2,2,Swinging strike out,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,1,1,1,Curveball,78.5,0,0,0,0,Foul,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,1,1,2,Curveball,79.6,1,1,0,1,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,1,1,3,Curveball,79.2,2,2,1,1,bALL,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,1,1,4,Fastball,95.1,0,0,2,1,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,1,1,5,Sinker,94.5,0,0,3,1,Single,Right field,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,3,2,1,Cutter,86.4,0,0,0,0,Foul,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,3,2,2,Cutter,86,1,1,0,1,Called strike,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,3,2,3,Curveball,79.3,0,3,0,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,3,2,4,Curveball,79.4,1,4,1,2,Ball,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,3,2,5,Cutter,85.7,2,2,2,2,Swinging strike out,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,1,Sinker,92,0,1,0,0,Called Strike,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,2,Sinker,93.1,1,2,0,2,Foul,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,3,Fastball,94.2,0,1,0,2,Ball,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,4,Curveball,79.9,0,5,1,2,Foul,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,5,Fastball,94.9,1,2,1,2,Ball,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,6,Sinker,93.1,2,3,2,2,Ball,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,C. Morton,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,6,3,7,Curveball,78.5,1,6,3,2,Walk,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
9,Braves,NL East,A. Minter,Left,Home,TD Ballpark,Night,82,Clear,V. Carapazza,8,4,1,Cutter,88.5,0,0,0,0,Ball,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,
9,Braves,NL East,A. Minter,Left,Home,TD Ballpark,Night,82,Clear,V. Carapazza,8,4,2,Cutter,87.8,1,1,1,0,Ball,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,A. Minter,Left,Home,TD Ballpark,Night,82,Clear,V. Carapazza,8,4,3,Fastball,96.4,0,0,2,0,Called Strike,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,A. Minter,Left,Home,TD Ballpark,Night,82,Clear,V. Carapazza,8,4,4,Fastball,96.6,1,1,2,1,Line out,Right field,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,N. Jones,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,10,5,1,Slider,86.2,0,0,0,0,Ball,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,
9,Braves,NL East,N. Jones,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,10,5,2,Slider,85.6,1,1,1,0,Swinging strike,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,
9,Braves,NL East,N. Jones,Right,Home,TD Ballpark,Night,82,Clear,V. Carapazza,10,5,3,Slider,87.8,2,2,1,1,Ground out,Left field,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,
10,Braves,NL East,I. Anderson,Right,Home,TD Ballpark,Afternoon,87,Sunny,P. Clemons,1,1,1,Curveball,81.8,0,0,0,0,Ball,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
